city,latitude,longitude
Freeport,37.31710566666667,-86.19077666666668
El Monte,34.071089,-118.04448833333333
Hartland,43.338413333333335,-90.06001833333333
Racine,42.724183333333336,-87.8197
Arroyo Grande,35.096133333333334,-120.58124
Somersworth,43.249073,-70.86061000000001
Yakima,46.59977,-120.51631333333334
Twinsburg,41.31256,-81.44011
Cumberland,41.954186666666665,-71.42894333333334
Nashua,42.76577166666667,-71.46690533333333
Deerfield Beach,26.319737666666665,-80.11505999999999
Ponce,18.01108,-66.61406
Bridgewater,40.590759999999996,-74.61601
San Bruno,37.63049,-122.41108000000001
Goodyear,33.453341333333334,-112.36967666666669
Bangor,44.79697000000001,-68.79045166666667
Washington Navy Yard,38.87382,-76.995
River Falls,44.874306666666676,-92.62944333333333
New Holland,40.10133333333333,-76.09132666666666
Medford,43.308422,-94.77342133333332
Beltsville,39.034568666666665,-76.90752866666666
Moorestown,39.97147733333333,-74.92879333333333
San Benito,26.13258,-97.6311
Baytown,29.75933333333333,-94.91787666666666
Mifflintown,40.560112,-77.39755
Gilbert,33.328700000000005,-111.79233
Butte,46.00471100000001,-112.53454999999998
Pawtucket,41.87871,-71.38256
Sussex,43.133900000000004,-88.22204
Artesia,32.84233,-104.4033
Cranberry Township,40.69757,-80.11395
Old Hickory,36.25978,-86.64777
Alameda,37.772465333333336,-122.25360333333333
Souderton,40.29961866666667,-75.33100333333334
Wyandotte,40.432458,-86.97570999999999
Durant,33.997202666666674,-96.37495999999999
Anna Maria Island,27.5142,-82.71899
Raymond,40.33478,-83.46576
Wellesley,42.296490000000006,-71.29256
De Pere,44.42395333333334,-88.07445799999999
Hemet,33.729843,-116.97996
Natick,42.29176966666667,-71.35759666666667
Whitestown,39.99726,-86.34583000000002
East Brunswick,40.435508000000006,-74.41729333333332
Maitland,28.627779999999998,-81.36312
Niagara Falls,43.10008,-78.98653666666667
Tyler,32.34954266666667,-95.30691200000001
Huntington Beach,33.700318,-118.00262333333335
Bartow,27.897430666666665,-81.83198800000001
Blue Bell,40.13766233333333,-75.27200666666666
Warsaw,41.73663466666667,-83.27847333333334
Sewickley,40.53836966666666,-80.14356500000001
Plymouth Meeting,40.10812766666667,-75.28032666666667
Valencia,34.44361,-118.60953
Olive Branch,34.96176,-89.82953000000002
Malta,44.76736666666667,-85.15317333333333
Evanston,42.04268533333334,-87.68747333333333
Oxnard,34.200143999999995,-119.15827666666667
Berlin,41.96403033333333,-72.94552
Manhasset,40.79792,-73.698425
Fallon,39.44222,-118.72440333333333
Malibu,34.03075666666667,-118.73391666666667
El Dorado Hills,38.695586666666664,-121.08107666666665
Medina,43.217672,-78.39054666666667
New Braunfels,29.703113333333334,-98.12389666666665
Geneva,42.868959999999994,-76.97774
Union,42.91352533333333,-90.532282
Salinas,36.683128,-121.63346133333334
Monmouth Junction,40.40070966666667,-74.53237333333334
Independence,40.392774,-104.44036999999999
Statesville,35.79643033333334,-80.87263
DeKalb,41.93589333333333,-88.73375333333333
Pella,41.408226000000006,-92.91519666666666
Okemos,42.717429,-84.42523
Hoffman Estates,42.057876666666665,-88.13645000000001
Stratford,41.196286666666666,-73.12522666666666
Williamsport,41.23838,-77.01691466666666
Yardley,40.24566,-74.846
Dickinson,46.87918,-102.78962
Bremerton,47.56826133333333,-122.70899333333334
Spanish Fork,40.102556666666665,-111.63297333333333
Fallbrook,33.385796,-117.23796999999998
Des Plaines,42.03627799999999,-87.89274866666666
Ladson,32.99603333333334,-80.10842133333334
Viola,43.494087,-90.63128999999999
Ridgefield Park,40.85199333333333,-74.02154533333334
Mankato,44.187255,-93.98092666666666
Utica,43.107643333333336,-75.21278333333333
Martinez,33.525,-82.10141999999999
Asheboro,35.727032333333334,-79.81029666666667
Camp Parks,37.71111,-121.8936
Hayward,37.63987166666667,-122.08584533333332
Chambersburg,39.92656333333333,-77.65472333333334
Winter Park,28.601680666666667,-81.3571
South Portland,43.633477666666664,-70.26213666666668
Crete,40.622673,-96.95963
Saint Augustine,29.904758,-81.38041333333332
Anderson,36.370733333333334,-83.66017
Rapid City,44.08121766666667,-103.22971333333332
Gallatin,36.385527,-86.44373933333334
Pleasant Prairie,42.535957,-87.91505866666667
Park Ridge,41.99755466666667,-87.84106333333334
O'Fallon,38.737829999999995,-90.43697000000002
Arvada,39.79842566666667,-105.08259666666667
McDonough,33.446145333333334,-84.158535
Taylor,38.35030833333334,-87.98497666666667
Edina,44.88494600000001,-93.35808333333334
Spring Hill,34.324576666666665,-88.08516833333333
Perry,41.771046000000005,-81.17957
Westbury,40.756211,-73.58425333333334
Canyon Lake,29.871964000000002,-98.27252800000001
Hershey,40.28636,-76.65785666666666
Federal Way,47.304553999999996,-122.31328
Compton,33.888083333333334,-118.22712
Southborough,42.300748,-71.52760333333333
Irwindale,34.11292666666666,-117.92456666666665
Wichita Falls,33.91241933333333,-98.49686333333334
Wakefield,42.51944866666667,-71.06157933333334
Morris Plains,40.828179000000006,-74.47653333333334
Elkton,39.621741,-75.84339666666666
Andrews AFB,38.80531,-76.8746
Buda,30.071878666666663,-97.83943
Ypsilanti,42.238476666666664,-83.61658133333333
Carbondale,40.28402,-80.079302
Exton,40.029,-75.62077
Humble,30.001287,-95.23204533333335
Canonsburg,40.26712666666666,-80.16308666666667
Miami Beach,25.79266266666667,-80.14013333333332
Richfield,43.662335333333324,-89.40887333333335
Portage,42.232032333333336,-87.94185666666668
Eatontown,40.29743333333334,-74.057565
Quakertown,40.441561,-75.36742666666666
Wausau,44.956245,-89.65002999999997
Murfreesboro,35.85441133333334,-86.40534333333333
Houma,29.56410666666667,-90.70194333333335
Covington,33.339868333333335,-88.24376333333333
McPherson,38.382008,-97.63442666666667
Champaign,40.10910233333333,-88.24584
College Park,35.418101,-81.93077
Ocala,29.11398733333333,-82.05179666666668
Flower Mound,33.01457,-97.09696000000001
Irvington,41.03922,-73.86823000000001
Worthington,40.11186466666667,-83.01216
Decatur,37.8356,-87.40054333333335
Boston Heights,41.26478,-81.51317
Brookline,42.33595,-71.12151166666666
Toronto,40.46423,-80.60091
Edmond,35.63972,-97.50586833333334
Avon,40.958018,-87.13456866666667
Metropolis,37.15117,-88.73200000000001
Olympia,47.040592000000004,-122.89843
Pennington,40.306026,-74.78654
Edgewater,36.876381,-76.28783666666668
Forest Hills,40.61740333333333,-75.85010999999999
Melrose Park,41.903436666666664,-87.86591
San Bernardino,34.12539933333334,-117.29843333333334
Gresham,45.498584333333326,-122.42779666666668
Fulton,40.44990333333333,-81.75953133333333
Rosemont,41.995309999999996,-87.88450999999999
Lanham,38.96706,-76.86192
San Angelo,31.46647466666667,-100.43649733333332
Devens,42.545213,-71.60942266666666
Pinellas Park,27.855701,-82.70623
Brownsville,25.93433166666667,-97.455805
Newburgh,41.495540000000005,-74.02909
San Clemente,33.457775,-117.586075
Goleta,34.433969999999995,-119.83339999999998
Perrysburg,41.54623333333333,-83.56790666666667
San Juan Capistrano,33.53297533333333,-117.67139000000002
Spring,30.069126666666666,-95.45551333333333
Anaconda,46.12854000000001,-112.94225999999999
Acworth,34.07804866666666,-84.66613333333335
Cedar Park,30.5052,-97.82029
Superior,44.478198666666664,-96.45247466666667
Brookfield,43.051553333333324,-88.11565033333333
Costa Mesa,33.65413266666667,-117.91526499999999
Chula Vista,32.63748933333333,-117.05752333333334
Maumee,41.57023,-83.66227466666666
Bothell,47.76540333333333,-122.19859000000001
Windsor,41.84947,-88.96219
Oak Ridge,36.01036,-84.26964
Largo,27.897760666666667,-82.75318
North Billerica,42.59041133333334,-71.29172999999999
Hialeah,25.867896333333334,-80.30142333333333
Syosset,40.80711,-73.51593000000001
‘Ewa Beach,21.31556,-158.00722
Kennett Square,39.84942,-75.706702
Round Lake,42.35283333333333,-88.09309999999999
Estero,26.43814,-81.80675
Burr Ridge,41.74892,-87.91839
Warrenton,38.71606,-77.79384
Bonita Springs,26.356897333333336,-81.77660166666666
Manasquan,40.122203999999996,-74.06354
Hunt Valley,39.496669999999995,-76.64718666666666
Woodlandhills,34.16833,-118.605
Euless,32.826024000000004,-97.09103733333335
Chester,40.664600666666665,-74.72094599999998
Waukesha,43.01469666666666,-88.25573333333334
Enid,36.40483066666667,-97.878
Newtown,40.22908066666667,-74.90260333333335
Branchburg,40.57996466666666,-74.71231
Norwood,41.174380000000006,-75.62159333333334
Saline,42.16525,-83.78686
Stockbridge,33.54428,-84.23380999999999
Cookeville,36.169474666666666,-85.50217466666668
Belmont,41.35330066666666,-93.12764133333333
White Plains,41.03002166666667,-73.76274666666666
Baldwinsville,43.170134999999995,-76.31177
Mather,38.57175,-121.30336000000001
Charlestown,42.380568,-71.06778499999999
Southlake,32.939059,-97.139055
Mahwah,41.07861,-74.155655
Abbott Park,42.306065000000004,-87.89545
San Dimas,34.10219,-117.8120525
Armonk,41.109809999999996,-73.724594
Oakton,38.8787935,-77.303455
Pearl City,21.394417,-157.98311999999999
Longmont,40.16721,-105.10193000000001
Laconia,43.539425,-71.44897499999999
Loudon,35.74465,-84.39189
New Brunswick,40.487105,-74.44943
Howell,42.621454,-83.86961
Pittsfield,42.45008,-73.24538000000001
Reed City,43.88021,-85.510675
Laguna Niguel,33.522529999999996,-117.70755
Prescott,34.5984175,-112.439585
Kendall Park,40.42887,-74.54985500000001
Smock,39.9598,-79.7469
Radnor,40.04622,-75.35991
Westampton,39.991814,-74.80725
New Windsor,41.49454,-74.10753000000001
West Lafayette,40.42587,-86.90807
Woodville,44.9463435,-92.28439
Northampton,42.32509,-72.6412
West Jordan,40.60967,-111.9391
Arcadia,44.36935,-91.33324
Hurlburt Field,30.4243785,-86.69630000000001
Verona,43.111847,-75.59329600000001
Joliet,41.527134000000004,-88.08263000000001
Blue Springs,39.0177,-94.31064
Bala-Cynwyd,40.010705,-75.2328875
Hixson,35.146167999999996,-85.22497
Jackson Hole,43.472027000000004,-110.76616000000001
Muskegon,43.2022,-86.24087
Grants Pass,42.43358,-123.318306
Alsip,41.668065,-87.739395
Broadview Heights,41.320683,-81.676506
McMinnville,45.225082,-123.18996399999999
Hooksett,43.08078,-71.45594
Paris,37.9617315,-87.978995
Antigo,45.13896,-89.15286
East Chicago,41.65136,-87.4583395
Camarillo,34.22207,-119.02485
Moonachie,40.84121,-74.04514
Rancho Cordova,38.58907,-121.30273000000001
Hayden,47.76403,-116.79012
Bloomingdale,41.94296799999999,-88.125845
MacDill AFB,27.67,-81.36
Gaylord,44.55521,-94.20986500000001
Delaware,40.724042499999996,-79.01562
Paso Robles,35.601904000000005,-120.69014250000001
Waite Park,45.559757,-94.22796
Saco,43.515367999999995,-70.429377
Sparta,37.027364,-87.585733
Duncan,34.9379,-82.14511
Bridgeport,41.16704,-73.20483
Splendora,30.220284999999997,-95.15835600000001
Morganton,35.748757999999995,-81.6728
Northbrook,42.1368,-87.848637
Miami Lakes,25.906477,-80.30233
Trenton,38.081225,-81.84455750000001
Prophetstown,41.67142,-89.93621999999999
New Hope,45.03802,-93.38662
Conway,35.0887,-92.4421
Garden City,40.730702,-73.634975
Hendersonville,35.31873,-82.46095
Escondido,33.148886000000005,-117.09216
Fontana,34.0849535,-117.48389
Westminster,39.747727,-90.999078
Bridgman,41.9431,-86.55696999999999
Lake Oswego,45.41697,-122.72138999999999
Goshen,41.56611049999999,-85.8116275
Purcellville,39.13677,-77.71472
North Chicago,42.30975,-87.86433000000001
Glencoe,44.692284,-94.106674
King George,38.347297999999995,-77.06203000000001
Milwaukie,45.437695,-122.61426999999999
Jamestown,37.95326,-120.4227
Waukegan,42.362269999999995,-87.85358500000001
Woodland,38.67852,-121.7733
Pittsford,43.402935,-75.26616
Valparaiso,41.47309,-87.06114000000001
Palmer,42.16305,-72.346825
Goose Creek,33.00454499999999,-80.03995499999999
Simi Valley,34.2705585,-118.744765
Elizabeth,40.6641235,-74.195295
Junction City,39.029635999999996,-96.83288
Enfield,41.976209999999995,-72.59176
Miamisburg,39.6279355,-84.25085
Wyomissing,40.334255,-75.973408
Old Bridge,40.41483,-74.36543
Hanscom AFB,42.45813,-71.27605
United,40.2184,-79.48782
Pearland,29.556038,-95.25915
Danvers,42.5749,-70.95286999999999
Stillwater,40.5807525,-94.954935
Rancho Santa Margarita,33.638767,-117.60338
Keene,42.933690000000006,-72.27814000000001
Stuart,27.173814999999998,-80.22901
Ronkonkoma,40.804619,-73.11815
Saint Joseph,40.91833799999999,-90.661062
North Kingstown,41.57142,-71.44669999999999
Bedford Heights,41.38669,-81.52712
Chehalis,46.613372999999996,-122.913925
Millersville,39.05955,-76.64801999999999
Weyers Cave,38.286875,-78.91563500000001
Batavia,40.4625925,-86.24319
Snohomish,47.912017999999996,-122.090805
Tonawanda,43.0111265,-78.88301999999999
Greenwood,36.902005,-84.12551500000001
Pascagoula,30.365828999999998,-88.556862
Bucyrus,40.80839,-82.97546
Willard,41.05311,-82.72629
Romulus,42.218737000000004,-83.370665
Mount Airy,36.499635500000004,-80.62326250000001
Newbury Park,34.185359999999996,-118.92648
Oakdale,40.409607,-80.19708
Saint Croix,17.741967,-64.72351499999999
Cornelia,34.51149,-83.52712
Elmwood Park,40.90399,-74.11848
Kirkwood,38.58448,-90.41402
Port Angeles,48.125496000000005,-123.49943
Chestertown,39.21294,-76.07432
Plant,36.01645,-87.91253
Columbus Grove,40.91921,-84.05714
Schriever AFB,38.92494,-104.606155
Tualatin,45.3733505,-122.764035
Madison Heights,42.504257,-83.104965
Franklin Park,41.9368725,-87.88333499999999
Hazelwood,38.771440000000005,-90.37095
Los Altos,37.385220000000004,-122.11413
Bellows Falls,43.171345,-72.45524
Novato,38.060615999999996,-122.5409
Lewis Center,40.157776,-83.00849000000001
Staten Island,40.611985000000004,-74.1418575
Oak Harbor,48.29224,-122.6474
Fullerton,33.872755,-117.949063
Lima,40.71363,-84.10388
Claremont,43.339690000000004,-72.38716
Nicholasville,37.8821125,-84.56980250000001
Apopka,28.681931499999997,-81.53575000000001
East Windsor,40.268229999999996,-74.54890999999999
Parkersburg,39.267998,-81.559425
New Port Richey,28.24418,-82.71927
Lakeway,30.363770000000002,-97.97959
Elk River,45.3192,-93.54528
Klamath Falls,42.223278500000006,-121.78914499999999
Oak Brook,41.832809999999995,-87.92895
Gardena,33.88835,-118.30896000000001
Doylestown,40.321217499999996,-75.123325
Nevada,39.9311905,-93.912508
Three Rivers,35.202105,-91.9075
Camp Lejeune,34.717161499999996,-77.344732
Sylvania,41.717045,-83.70309
Pocatello,42.8713,-112.44553
Mokena,41.53799,-87.85247
California City,35.1258,-117.9859
Mountain Iron,47.533466,-92.61751600000001
Savage,44.774998,-93.361605
Hurst,32.82346,-97.17057
Rock Springs,41.592505,-109.21854200000001
Flushing,40.76776,-73.828135
Marlboro,40.31539,-74.24625999999999
Brecksville,41.292291500000005,-81.63651
Hermitage,38.69703,-83.54597000000001
Windsor Mill,39.336687999999995,-76.756068
Caldwell,41.7065935,-99.11192499999999
Peapack,40.716770000000004,-74.65655
Westtown,39.93094,-75.55187
Union Gap,46.55735,-120.47506000000001
Carol Stream,41.9098575,-88.12229249999999
Purchase,41.040929999999996,-73.71457
Shippensburg,40.033522500000004,-77.5366125
Americus,32.117764,-84.20382
Scotts Valley,37.063953999999995,-122.009668
Plover,44.463726,-89.548765
Zanesville,39.947295000000004,-81.999075
Post Falls,47.71796,-116.95159
Norwich,42.038627,-73.800355
Lewes,38.77456,-75.13935
Harleysville,40.264477,-75.37481500000001
Lake Orion,42.76639,-83.28001
Inverness,28.8305515,-82.293848
Rye Brook,41.019259999999996,-73.68346
Shawnee,35.3577425,-96.887047
Houghton,47.122,-88.57030999999999
Belleville,38.52005,-89.98399
California,38.3004,-76.50745
Shreveport,32.514968499999995,-93.748245
Oahu Island,21.433329999999998,-157.96667
Elkhart,41.683306,-85.95012
Pilot Point,33.39472,-96.94728
Saint Peter,44.32358,-93.95801
Princeton Junction,40.318551,-74.62244
Wixom,42.516217499999996,-83.53581500000001
Onalaska,43.885115,-91.226195
Marco Island,25.9315255,-81.7229275
Friendly,39.51591,-81.05928
Montrose,38.446921,-107.862785
Saint George,37.10415,-113.58412
Elkridge,39.209384,-76.74414
Tyndall AFB,30.08535,-85.60731
Manlius,43.00201,-75.97686
Tucker,33.8516635,-84.2181325
Port Charlotte,26.987211,-82.12202
Sonora,38.000092499999994,-120.27085500000001
Arden Hills,45.05024,-93.15661
Tarzana,34.1763,-118.54687999999999
Bartlett,41.980782000000005,-88.175533
Arecibo,18.47244,-66.71573000000001
Edwards AFB,34.919544,-117.94677
Linthicum Heights,39.204555,-76.65987999999999
North Bergen,40.798865,-74.0173125
Groton,41.3501,-72.07840999999999
Green Lake,43.84903,-88.93828
Juneau,58.3426645,-134.496545
Kittery,43.097317,-70.74364
Mentor,41.72262,-81.35651999999999
Blaine,47.055606499999996,-107.961618
Watsonville,36.932734999999994,-121.787697
North Tonawanda,43.053135,-78.84515
Blue Lake,40.906634999999994,-123.93846
Radford,37.136975,-80.54296500000001
Abingdon,36.707836,-81.97801
Schofield,21.494722,-158.06635
Orem,40.31125,-111.687825
Urbana,40.123652500000006,-88.20407
Arizona City,32.75589,-111.67096000000001
Antioch,40.2406115,-104.94816999999999
Township of Hamilton,40.221076999999994,-74.67552
North Brunswick,40.449155,-74.474695
Lyndhurst,40.809681499999996,-74.123615
Gaffney,35.07179,-81.64981999999999
Palatine,42.104987,-88.0353925
Cannon AFB,34.3953,-103.32438
Lake Charles,30.12564,-93.20268
The Villages,28.934079999999998,-81.95994
Gulf Breeze,30.35714,-87.16386
Oakbrook Terrace,41.865202,-87.982495
Lewiston,44.071503,-70.16979
Beverly,42.567704,-70.89529999999999
Painesville,41.681015,-81.239025
Wood Dale,41.984539,-87.983533
Trevose,40.13928,-74.98100000000001
Powell,38.0972765,-83.56297799999999
Blauvelt,41.06343,-73.95764
Niles,42.018696000000006,-87.787056
Highlands Ranch,39.54432,-104.92023
Monaca,40.687290000000004,-80.27145
Stennis Space Center,30.375542,-89.60449
Vernon,38.541705,-96.884705
Germantown,41.425723500000004,-86.23541
Texas City,29.383840000000003,-94.9027
State College,40.827096999999995,-77.8406325
Ogdensburg,44.6935085,-75.4755425
Branford,41.288402000000005,-72.789065
Park,39.11251,-100.35875
Upper Marlboro,38.856865,-76.798385
Bainbridge Island,47.65698999999999,-122.53114300000001
Angola,41.659487,-84.99825000000001
Cerritos,33.862492,-118.056622
Groveland,42.750167000000005,-71.03294500000001
South Jordan,40.56217,-111.92966000000001
Jericho,40.785109999999996,-73.54951
Elizabethtown,37.684193,-85.92288
Beatrice,40.26806,-96.74696999999999
Riverton,43.02498,-108.38857
Charter Township of Waterford,42.663090000000004,-83.38799
Westford,42.576285,-71.42440500000001
Burtonsville,39.112904,-76.93021999999999
Newtown Sq,39.98319,-75.41272
Eagle,43.685790000000004,-116.33379
Amityville,40.69313,-73.4067125
Beverly Hills,34.085125,-118.406395
Minnetonka,44.93289,-93.46497500000001
Peachtree City,33.373504499999996,-84.559375
Rohnert Park,38.35604,-122.72313999999999
Grass Valley,39.21906,-121.06106000000001
Englewood Cliffs,40.88538,-73.95236
Dorchester,42.31477,-71.06758
Noblesville,40.027573000000004,-86.00786500000001
Triadelphia,40.06219,-80.59441749999999
Maynard,42.43343,-71.44951
Elmendorf AFB,61.24,-149.85
Dadeville,32.831295000000004,-85.7651
Gypsum,38.70556,-97.42809
Destin,30.3942915,-86.46636
Bullhead City,35.073776,-114.5544
Parker,39.534219,-104.782787
Cherry Hill,39.871586,-75.00907
Euclid,41.586664999999996,-81.52612500000001
Port Washington,40.811928,-73.66535999999999
Yucaipa,34.0286045,-117.07327
Kennewick,46.221982999999994,-119.22085
Wright-Patterson AFB,39.81113,-84.05731
Eighty Four,40.23973,-80.07226999999999
Millington,37.266275,-82.893855
Beloit,40.991195,-93.5410775
Chelsea,42.398833499999995,-71.040865
Dedham,42.245101000000005,-71.16298
La Plata,38.52929,-76.97525
Fort Hood,31.134890000000002,-97.77561
Dunwoody,33.94621,-84.33465
Flowery Branch,34.189128499999995,-83.91641000000001
Great Falls,47.504717,-111.28347000000001
Totowa,40.903763999999995,-74.21548
East Hartford,41.774347000000006,-72.634435
New Albany,36.39186,-87.439415
Beavercreek,39.708003,-84.0737875
Marine,38.78644,-89.77759
Dunn Loring,38.893978000000004,-77.22249500000001
Tecumseh,41.96841,-83.96769
Sebring,27.495590000000004,-81.44091
Great Neck,40.783077,-73.73144
Eagleville,37.948767000000004,-81.02739500000001
Robins AFB,32.60911,-83.58444
Branson,36.64367,-93.21851
North Las Vegas,36.216623,-115.134983
Collierville,35.04204,-89.66453
Glastonbury,41.71232,-72.60815
Reedsville,40.663959999999996,-77.59583
Chicopee,42.165844,-72.54878000000001
Shakopee,44.79154,-93.490995
Mayville,43.48373,-88.554375
Hammond,41.58337,-87.50004
Bay Shore,40.764099,-73.280082
Endicott,42.1226985,-76.05608000000001
Hopkins,44.92678,-93.39614
Vicksburg,32.35265,-90.87788
Cheektowaga,42.90339,-78.75475
Brownstown,38.88023,-86.05161
Chanhassen,44.85524,-93.55119
Grand Forks,47.91403,-97.06199000000001
Suffern,41.11275500000001,-74.141885
Willimantic,41.717358,-72.2156755
Redwood Shores,37.53188,-122.24802
Elkmont,34.908359999999995,-87.00995999999999
San Rafael,37.97353,-122.53108999999999
Fort Mill,35.00737,-80.94508
Geismar,30.204359999999998,-91.0226
Spartanburg,34.938785,-81.92039500000001
Rahway,40.6088515,-74.25837999999999
Bolton Landing,43.55729,-73.65484000000001
Lockbourne,39.80923,-82.9724
Commack,40.837826,-73.28115
Walker,43.00141,-85.76809
Mullins,34.203686,-79.252375
Sandusky,41.44894,-82.70796
Secaucus,40.79672,-74.05532
Wynantskill,42.691315,-73.614914
Cottage Grove,43.08843,-89.20335299999999
Delray Beach,26.46146,-80.07282
Moline,41.500603999999996,-90.5051325
Winthrop,44.425039999999996,-82.169645
Harwinton,41.779509999999995,-73.11428000000001
Clarksburg,39.259685000000005,-78.81198
Centreville,38.84039,-77.42888
Lansdale,40.261734000000004,-75.32446999999999
Margate,26.2487585,-80.2016125
Oldsmar,28.0356855,-82.660507
Holmdel,40.34511,-74.18403
Lenoir,35.91402,-81.53898000000001
Glen Ellyn,41.875659999999996,-88.0699
Sandy Springs,33.92427,-84.37854
Casper,42.8559665,-106.27517
Waimānalo,21.35,-157.72083
Sunbury,40.848732,-76.80083
Poughkeepsie,41.66369,-73.91899000000001
Shelbyville,38.225746,-85.195076
Ferndale,42.45257,-83.11532
Ravenswood,38.94814,-81.76096
Sandston,37.508305,-77.34289799999999
Kokomo,40.486787500000005,-86.137215
Greeley,40.4261385,-104.69780750000001
Lake Worth,26.616556,-80.054665
Belton,38.80918,-94.533692
Ponte Vedra Beach,30.221960000000003,-81.389205
Astoria,40.775269,-73.91020499999999
Fairport,43.078467,-77.43918
Hopkinton,42.22871,-71.52256
Philipsburg,40.896485,-78.209255
Red Bank,40.367940000000004,-74.08572
Nashwauk,47.38021,-93.16825
Napoleon,41.39227,-84.12522
Ravenna,41.1532325,-81.23438999999999
Christiansburg,37.133145,-80.40647
Kettering,39.7010275,-84.138255
North Andover,42.6987,-71.13506
Aguadilla,18.42745,-67.15406999999999
Hagerstown,39.641954999999996,-77.738175
Danbury,41.39482,-73.45401
Montpelier,41.57954,-84.58443
Panama City,30.15881,-85.66020999999999
La Mirada,33.90317,-118.01943
Winfield,35.586344999999994,-92.385508
Kennedy Space Center,28.592290000000002,-80.65606
Twin Falls,42.54833,-114.44942999999999
Exeter,41.521557,-71.55483000000001
Orangeburg,37.268554,-77.40555
Council Bluffs,41.222546,-95.85842
Ocoee,28.56917,-81.54396
Thomaston,38.4894135,-76.73271
Owensboro,37.761015,-87.14607000000001
Scarborough,43.58155,-70.34618
Marshall,42.267336,-84.95730499999999
Hattiesburg,31.313285999999998,-89.341965
Seymour,38.95922,-85.89025
Redding,40.575705,-122.40644500000002
Rock Island,41.509479999999996,-90.57875
Minerva,40.72978,-81.10538000000001
Westland,42.317305,-83.39477500000001
Floral Park,40.72371,-73.70485
South Chicago Heights,41.48087,-87.63781999999999
Riverview,27.86614,-82.32648
North York,39.97815,-76.73302
Chillicothe,39.33312,-82.9824
Mount Holly,39.99289,-74.78766
Jenkintown,40.101067,-75.11103
‘Aiea,21.384548000000002,-157.93373
Friant,37.0179,-119.6867
Hughesville,41.236954,-76.73047
LaGrange,33.030884,-85.03697
Depew,42.90461,-78.68341
North Canton,40.875890000000005,-81.40234
Bainbridge,30.905053999999996,-84.56860999999999
Circleville,39.594776,-82.93645500000001
Fairborn,39.782314,-84.07804
West Caldwell,40.84093,-74.30181999999999
Newport Coast,33.583263,-117.84276000000001
Erlanger,39.054317,-84.62939
Langley AFB,37.082770000000004,-76.362
Foxborough,42.062195,-71.24348
Jordan,44.681107,-93.63516
Rosharon,29.35218,-95.46021999999999
Whitehall,43.41001,-86.34868
Leesport,40.389263,-75.986595
North Shore,42.24002,-88.36148
Jefferson,41.73867,-80.76980999999999
Ankeny,41.72971,-93.60576999999999
Fort Morgan,40.256638,-103.80649
Clark,40.64094,-74.3107
North Miami Beach,25.93315,-80.16255
Fairbanks,64.83778000000001,-147.71638000000002
Harlingen,26.19063,-97.6961
Berryville,39.15177,-77.98222
Salina,38.829857000000004,-97.616196
West Haven,41.2198,-112.01642
Cairo,30.861753000000004,-84.23665
Mundelein,42.26892,-88.06098
Victor,42.98256,-77.40888000000001
Dripping Springs,30.190209999999997,-98.08668
Dania Beach,26.052310000000002,-80.14393000000001
Coshocton,40.259605,-81.86304
Cape Coral,26.56285,-81.94953000000001
Lacey,47.04258,-122.82883999999999
Tarrytown,41.076209999999996,-73.85875
Rosemount,44.715523,-93.07311
Lake Dallas,33.11929,-97.02556
Carlisle Barracks,40.210370000000005,-77.17368
Sheboygan,43.75083,-87.71453000000001
Washington Court House,39.53645,-83.43908
Beachwood,39.934006,-74.19566999999999
Guthrie,35.857037,-97.43927
Coeur d'Alene,47.687824,-116.77963999999999
Hazleton,40.961964,-75.97896999999999
Merrill,45.19218,-89.71934
Lapeer,43.06439,-83.2751
West Miami,25.76343,-80.29616
Eastford,41.8933,-72.09156999999999
Mebane,36.05727,-79.31318
Tumon,13.50694,144.80139
Salt Lake,40.909,-111.868
Redstone Arsenal,34.68387,-86.64764
Fort Knox,37.89113,-85.96363000000001
Tama,41.96666,-92.57686
Orono,44.58171,-68.96696
Essex Junction,44.4929,-73.08159
East Freetown,41.7751,-70.95782
Dassel,45.08163,-94.30693000000001
Warfordsburg,39.75176,-78.18751
Norman,35.2298,-97.50482
Redondo Beach,33.89273,-118.37706999999999
Cullowhee,35.556934000000005,-82.86856
Robbins,41.64392,-87.70366
Camas,45.614292,-122.41346000000001
Auburndale,28.072407000000002,-81.80445999999999
Ballston Spa,43.00091,-73.84900999999999
Collegeville,40.157684,-75.468666
Woods Cross,40.87161,-111.89216
Vacaville,38.39676,-122.00418
Sauk Village,41.48837,-87.56754000000001
Clintonville,44.624077,-88.75563000000001
Warminster,40.20678,-75.09962
Ashland,42.253128000000004,-71.46075400000001
Cheshire,41.548534000000004,-72.886925
Millbury,41.566159999999996,-83.42465
Anoka,45.19774,-93.38718
McKinleyville,40.933040000000005,-124.105
New Canaan,41.14676,-73.49484
Bradford,41.956109999999995,-78.65305
Winter Haven,28.021122,-81.72055999999999
Cheswick,40.565384,-79.831795
Montgomery City,38.956715,-91.49758
Fort Huachuca,31.553759999999997,-110.31942
Mexico,39.16976,-91.88295
Waverly,42.725809999999996,-92.47546
Bellmore,40.66871,-73.52707
Yorktown Heights,41.27093,-73.77763
Bryan,30.703194,-96.3938
Olean,42.073174,-78.3902
Richmond Heights,41.555717,-81.47995
Pompano Beach,26.233634999999996,-80.15675999999999
Sumterville,28.697187,-82.0028
Stevens Point,44.511425,-89.5344
